ballute,oon + parach
ballyhooed,origin unknown
balmacaan,estate near Inverness
balmoral,Castle
balneation,Late Latin
balopticon,from
balsam,Latin
balustrade,French
bamboche,American French (Haiti)
bamboozle,origin unknown
banausic,Greek
bandalore,origin unknown
bandicoot,Telugu
banns,plural of
banzai,Japanese
baptismal,Middle English
baragouin,French
barajillo,American Spanish
barathrum,Latin & Greek; Latin
barbarous,Latin
barbellate,New Latin
Barbizon,France
barbotte,borrowed from Canadian French & Modern Greek; Canadian French
bardiglio,Italian
bardolatry,(
bargello,museum in Florence
bariolage,French
Barmecidal,a wealthy Persian
barnacle,Middle English
baroque,French
barothermograph,International Scientific Vocabulary
barouche,German
barratry,Middle English (Scots)
barrenness,Middle English
barricade,French
barrio,Spanish
barrister,Middle English
bartizan,alteration of Middle English
barukhzy,borrowed from Pashto
baryon,International Scientific Vocabulary
Bascology,(from
bascule,French
basenji,probably modification of Lingala
basilect,(as in
basilisk,Middle English
basmati,Hindi
bastion,Middle French
bathybic,New Latin
batik,Javanese
batiste,French
batrachoid,New Latin
battalion,Middle French
battement,French
batterie,French
battledore,Middle English
batture,Louisiana French
Bauhaus,German
bavardage,French
bazooka,(a crude musical instrument made of pipes and a funnel)
bdelloid,from the base of New Latin
beadle,Middle English
beatitude,Latin
beccafico,Italian
Beckmesser,German
Beefalo,blend of
beelzebub,prince of devils
beetewk,Russian
Beetewk,Russian
beggar,Middle English
begonia,New Latin
beguine,Middle French
beignet,American French & French; American French
beleaguer,Dutch
Belial,Greek
bellicose,Middle English
belligerent,modification of Latin
bellipotent,Latin
bellwether,Middle English
beloid,borrowed from New Latin
belomancy,borrowed from New Latin
belonoid,borrowed from New Latin
benedicite,Middle English
beneficent,back-formation from
benison,Middle English
benzophenone,International Scientific Vocabulary
bequeathal,Middle English
bequeathed,Middle English
Berber,ultimately from Arabic
berceuse,French
Bercy,from
bergamot,French
bergschrund,German
berserker,Old Norse
berylloid,International Scientific Vocabulary
besom,Middle English
besotted,+
bestiary,Medieval Latin
betony,Middle English
betta,New Latin
beurre,French
bevel,Middle French
bezique,French
bezoar,Middle French
bhalu,Hindi
bialy,Yiddish
bibelot,French
biberon,French
bibliognost,French
bibliopegist,ultimately from Greek
bibliothecarial,Latin
bibliotics,+ connective
bibulous,Latin
bicephalous,or
bidonville,French
Biedermeier,after Gottlieb
bijouterie,French
bilboquet,French
bildungsroman,German
Bildungsroman,German
biliousness,Middle French
bilirubin,Latin
billabong,Wiradhuri (Australian aboriginal language of central New South Wales)
billeted,Middle English
billiards,Middle French
billingsgate,old gate and fish market
billon,French
biloculine,+ New Latin
binomial,New Latin
binturong,Malay
bioluminescent,International Scientific Vocabulary
bireme,Latin
bisagre,Mexican Spanish
bisbigliando,from Italian
biscotti,Italian
bishopric,Middle English
bismuth,New Latin
bivouac,French
bizarre,French
bizarrerie,French
blague,French
blancmange,Middle English
blanquette,French
blanquillo,Spanish
blarney,a stone in Blarney Castle
blasé,French
blastema,New Latin
blatant,perhaps from Latin
blithely,Middle English
blitzkrieg,German
blizzard,origin unknown
blottesque,(as in
blouson,French
blucher,G. L. von
blunderbuss,by folk etymology from obsolete Dutch
bobadil,after Captain
Bobadil,after Captain
bobbejaan,Afrikaans
bocage,French
bocca,Italian
boccaro,probably modification of Portuguese
bockwurst,German
bodkin,Middle English
bogatyr,Russian
boiserie,French
bolide,French
Bolshevik,Russian
bombinate,New Latin
bombycine,Latin
bonanza,Spanish
bondieuserie,French
boniato,American Spanish
boniface,innkeeper in
Bonnaz,after J.
bonspiel,perhaps from Dutch
boondoggle,coined by Robert H. Link †1957 American scoutmaster
boraginaceous,New Latin
borborygmus,New Latin
bordelaise,French
Bordelaise,French
bordereau,French
bordereaux,French
Borzoi,Russian
boson,Satyendranath
Boswell,James
boswellize,James
botanist,ic botanical +
botryoidal,Greek
bottega,Italian
Botticellian,Alessandro
bottine,French
botuliform,(from Latin
bouchon,French
boudin,Louisiana French & French
boudoir,French
bouffant,French
bouillabaisse,French
bouillon,French
boulangère,French
bouleuterion,Greek
boulevardier,French
bouquiniste,French
bourgade,French
bourgeois,Middle French
bourgeoisie,French
bourrée,French
bourride,French
boutade,French
boutonniere,French
bowdlerize,Thomas
Boyg,Norwegian
boysenberry,Rudolph
bozzetto,Italian
brachygraphy,Greek
brachylogy,Greek
brachypterous,Greek
bracteolate,New Latin
bracteose,New Latin
bradypodoid,New Latin
bradytely,(irregular from Greek
braggadocio,personification of boasting in
branchiferous,International Scientific Vocabulary
brankursine,Middle French
brannigan,probably from the name
brasserie,French
brattice,Middle English
braunschweiger,German
bravado,Middle French
bravura,Italian
brazen,Middle English
breccia,Italian
bretelle,French
brevet,Middle English
breviloquence,Latin
brevity,Latin
bricolage,French
brigadier,French
Brigadoon,from
brigandage,Middle English
brigantine,Middle French
brioche,French
brisance,French
brisque,French
Briton,Middle English
brocard,French
brochette,French
brockage,English dialect
brodequin,alteration (influenced by French
bromeliad,New Latin
bronchiolitis,New Latin
bronchoscope,International Scientific Vocabulary
brontide,irregular from
brontometer,International Scientific Vocabulary
brougham,Henry Peter
brouhaha,French
brucellosis,New Latin
bruisewort,Middle English
bruit,Middle English
brujo,Spanish
Brumalia,Latin
brume,French
brummagem,alteration of
brumous,French
brunizem,(from Medieval Latin
brunneous,irregular from Medieval Latin
bruschetta,Italian
brusquerie,French
brutal,Middle English
bruxism,irregular from Greek
bryophyte,ultimately from Greek
buccal,Latin
buccaneer,French
buccinators,New Latin
bucolic,Latin
buddha,Sanskrit
Buddha,Sanskrit
buffa,Italian
Bugaku,Japanese
bugia,New Latin
buisson,French
bulbul,Persian
bulgur,Turkish
bullarium,Medieval Latin
bulletin,French
bulse,Portuguese
bumptiously,+
Bundestag,German
bungalow,Hindi
Bunraku,Japanese
buñuelo,Spanish; akin to Catalan
buran,Russian
bureaucracy,French
burelage,French
burgonet,modification of Middle French
burgoo,origin unknown
burin,French
burnettize,Sir William
bursar,Anglo-French & Medieval Latin; Anglo-French
bursiculate,New Latin
bustling,probably alteration of obsolete
butadiene,International Scientific Vocabulary
butyraceous,Latin
butyraldehyde,International Scientific Vocabulary
buzzard,Middle English
byrnie,Middle English
byssinosis,New Latin
byssoid,New Latin & Latin
cabaletta,Italian
caballero,Spanish
cabecera,Spanish
cabildo,Spanish
cabochon,Middle French
cabotage,French
cabotinage,French
cabretta,modification of Portuguese and Spanish
cabriole,French
cachalot,French
cache,French
cachepot,French
cachet,French
cachexia,Late Latin
cachinnate,Latin
cachinnation,Latin
caciocavallo,Italian
cacophony,(see
cacuminal,International Scientific Vocabulary
cadaver,Latin
cadelle,French
cadre,French
caduceus,Latin
caducous,Latin
Caerphilly,urban district in Wales
caffeol,German
cahier,French
cahoots,perhaps from French
caisson,French
caitiff,Middle English
caixinha,Portuguese
cajoled,French
cajolery,French
calabash,French & Spanish; French
calabrasella,Italian
calamander,probably from Dutch
calamity,Middle English
calceiform,(from Latin
calceus,Latin
calefactory,Medieval Latin
calenture,Spanish
caliche,American Spanish
calico,India
caliga,Latin
caliginous,Middle French or Latin; Middle French
calipash,origin unknown
calisthenics,Greek
callidity,Latin
callow,Middle English
calo,Spanish
calomel,probably from New Latin
calotte,French
calque,French
calumet,American French
calumny,Middle English
calypso,Trinidad English
calzone,Italian
camaraderie,French
cameline,Middle English
camembert,French
Camembert,French
camionette,French
camorra,Italian
camouflage,French
camouflet,French
camoufleur,French
campaign,French
campanile,Italian
campestral,Latin
camphor,Middle English
campodeiform,New Latin
canaille,French
canaliculate,Latin
canapé,French
canard,French
canasta,Spanish
cancellous,New Latin
cancha,Spanish
cancrivorous,New Latin
cancrizans,Medieval Latin
candiru,Portuguese
candor,French & Latin; French
canescent,Latin
canicular,Middle English
canitist,ies +
cannelon,probably from Italian
cannetille,French
cannibal,New Latin
cannoli,Italian
Canossa,from
cantabank,modification of Italian
cantabile,Italian
cantankerous,perhaps irregular from obsolete
cantatrice,Italian & French; French
canter,short for obsolete
cantilever,perhaps from
cantillate,Latin
cantle,Middle English
capacious,Latin
caparison,Middle French
capeador,Spanish
capercaillie,Scottish Gaelic
capharnaum,French
capillary,French or Latin; French
capilotade,French
capitatim,New Latin
capoeira,Brazilian Portuguese
caponata,Italian
cappelletti,Italian
capricious,(see
caprifig,Middle English
capsicum,New Latin
Capuan,ancient city of Italy known for its luxury (from Latin) + English
carabao,Phillippine Spanish
caracole,French
carafe,French
carambola,Portuguese
carapace,French
carbuncle,Middle English
carcass,Middle English
carcharodont,Greek
carcinomatous,Latin
cardigan,James Thomas Brudenell
cargador,American Spanish
caribbean,New Latin
Caribbean,New Latin
caricature,Italian
caries,Latin
carillon,French
carioca,Brazilian Portuguese
cariogenic,es +
caritative,Medieval Latin
carmagnole,French
carnage,French
carnassial,French
carnauba,Brazilian Portuguese
carneau,French
carpaccio,Vittore
carpophagous,Greek
carpophore,probably from New Latin
carrosserie,French
cartel,French
Cartesian,New Latin
cartilage,Middle English
cartonnage,French
caryatid,Latin
casein,probably from French
casque,Middle French  — more at
casserole,French
cassideous,Latin
Cassiopeian,""
cassock,Middle French
cassoulet,French
cassowary,Malay
castanets,Spanish
castellan,Middle English
castrensian,Latin
catachresis,Latin
cataclysm,French
cataclysmic,French
catacombs,Middle English
catadromous,probably from New Latin
catafalque,Italian
catalepsy,Middle English
catalineta,American Spanish
catallactics,Greek
catalysis,Greek
cataphora,+ ana
cataphract,Latin
catarrh,Middle English
catawba,probably ultimately from Catawba (Spanish spelling)
catechumen,Middle English
catena,Medieval Latin
catenary,New Latin
cater,obsolete
catoptromancy,probably from French
cattalo,le + buff
Catullian,Latin
caudillo,Spanish
caulicle,Latin
caulicolous,International Scientific Vocabulary
caulome,International Scientific Vocabulary
causerie,French
cavalcade,French
cavalletti,Italian
cavaquinho,Portuguese
cavatina,Italian
caveat,Latin
cavil,Latin
cebell,origin unknown
cecity,Middle French
cedilla,Spanish
ceiling,Middle English
ceinture,Middle English
celature,Middle English
celebratory,Middle English
celeriac,irregular from
celesta,French
celestial,Middle English
cellophane,French
cenacle,Late Latin
cenotaph,French
cenote,Mexican Spanish
censorious,Latin
census,Latin
centaur,Middle English
centgener,Latin
centripetal,New Latin
centurion,Middle English
cephalopod,ultimately from
cepheid,International Scientific Vocabulary
ceramic,Greek
ceratorhine,New Latin
Cerberean,Latin
cerberus,Latin
cerci,New Latin
cerebellum,Medieval Latin
cerebrotonic,New Latin
cerecloth,alteration of earlier
ceremoniarius,New Latin
cerium,New Latin
cernuous,Latin
cerography,Greek
certificate,Middle English
certiorari,Middle English
certitude,Middle English
cerumen,New Latin
cervicorn,International Scientific Vocabulary
cetacean,ultimately from Latin
cetology,Latin
chaetigerous,New Latin
chaffinch,Middle English
chagrin,French
chairborne,blend of
chalcopyrite,New Latin
chalice,Middle English
chalumeau,French
chalybeate,probably from New Latin
chamade,French
chamaephyte,Greek
chamberlain,Middle English
chambray,irregular from
chameleonic,Middle English
chamfer,back-formation from
champignon,French
chancel,Middle English
chancery,Middle English
chandelier,French
chandelle,French
chanoyu,Japanese
chaotic,Latin
chapeau,Middle French
characin,ultimately from Greek
charade,French
charango,Spanish
charcuterie,French
charisma,Greek
charlatan,Italian
charnel,Middle English
charpoy,Hindi
chartaceous,Late Latin
chary,Middle English
Charybdis,Latin
chasmophyte,International Scientific Vocabulary
chassepot,French
chassis,French
chasuble,Middle English
chateaubriand,François René de
chatelaine,French
chatoyant,French
chattel,Middle English
chauffer,alteration (probably influenced by French
chaussure,Middle English
chautauqua,Lake
chauvinism,French
chayote,Spanish
cheka,Russian
chela,New Latin
chelonian,Greek
chemise,Middle English
chemisette,French
chenet,French
chenille,French
cheongsam,Chinese (Guangdong)
chernozem,Russian
cheroot,Tamil
cherubic,Latin
chervil,Middle English
chevalet,French
chevaline,Middle French
chevee,French
chevelure,French
cheville,French
chevon,French
chevrotain,French
cheyney,probably from Persian
chez,French
chiclero,American Spanish
chiffon,French
chiffonade,French
chignon,French
chiliastic,New Latin
chinchilla,Spanish
chinoiserie,French
chinook,Lower Chehalis (Salishan language of western Washington)
chipotle,Mexican Spanish
chippendale,Thomas
chiragra,Latin
chiral,+
chirognomy,modification (influenced by
chiromegaly,International Scientific Vocabulary
chiropody,+
chiropractor,+ Greek
chirotony,Greek
chisel,Middle English
chistka,Russian
chitarrino,Italian
chitin,French
chiton,New Latin
chivalry,Middle English
chlorpyrifos,dine +
cholecystitis,New Latin
cholent,Yiddish
chondrostean,New Latin
chonolith,Greek
chopine,Middle French
choralcelo,(alteration of
chorion,New Latin
chorten,Tibetan
choucroute,French
chrematistic,Greek
chresard,Greek
chrestomathy,New Latin
chrismatory,Middle English
chromatophore,International Scientific Vocabulary
chronicler,Middle English
chrysalis,Latin
chrysanthemum,Latin
chrysochlorous,+ Greek
chrysophilist,Late Greek
chrysoprase,alteration of Middle English
chrystocrene,(probably irregular from
chthonic,Greek
churrasco,American Spanish
chymotrypsin,+
ciborium,Medieval Latin
cicada,New Latin
cicerone,Italian
cichlid,ultimately from Greek
ciconine,Latin
ciguatera,American Spanish
cilice,French
Cimmerian,Latin
cincture,Latin
cinephile,French
cinereal,Latin
cinnabar,Middle English
cinque,Middle English
cinquecento,Italian
cioppino,modification of Italian dialect (Liguria)
cipollino,French & Italian; French
circensian,Latin
circinate,Latin
circiter,Latin
circumbendibus,Latin
circumforaneous,Latin
cirque,French
cirrhosis,New Latin
cirrostratus,New Latin
ciseaux,French
ciselé,French
cispontine,+ Latin
cistern,Middle English
citronella,New Latin
clairaudient,(as in
clairsentience,(as in
clamant,Latin
clandestine,Middle French or Latin; Middle French
clandestinely,Middle French or Latin; Middle French
clangorous,Latin
claque,French
clarinet,French
clary,Middle English
claustrophobe,New Latin
claustrophobia,New Latin
clavecin,French
clavichord,Medieval Latin
claviger,Latin
cleat,Middle English
clematis,New Latin
clepsydra,Latin
clerihew,Edmund
clerisy,German
clevis,earlier
clientele,French
clinamen,Latin
clinquant,French
clique,French
clochard,French
cloche,French
clogwyn,Welsh
clotrimazole,probably from International Scientific Vocabulary
cloture,French
clou,French
clozapine,International Scientific Vocabulary
cloze,by shortening & alteration from
clypeate,from Latin
cnidarian,ultimately from New Latin
coacervate,Latin
coadjutor,Middle English
coadunate,Latin
coadunation,Late Latin
coagulability,Latin
coagulate,Latin
coalesce,Latin
coaming,probably irregular from
coati,Portuguese
coaxation,Latin
coccid,New Latin
coccygeal,Medieval Latin
cochineal,Middle French & Spanish; Middle French
cocoon,French
codeine,French
codicil,Middle English
codicillary,Middle English
codicology,Latin
coelostat,International Scientific Vocabulary
coelurosaur,New Latin
coerce,Middle English
coercible,Middle English
coeval,Latin
coffle,Arabic
coffret,French
cogent,Latin
cognomen,Latin
cognoscitive,Latin
coiffeuse,French
coiffure,French
cointise,Middle English (also
colcannon,Irish
coleopterous,New Latin
collabent,Latin
collaborator,Late Latin
collage,French
collards,alteration of
collate,back-formation from
collateral,Middle English
collegiate,Middle English
colligate,Latin
collimate,Latin
collocate,Latin
colloque,Latin
colluctation,Latin
collusion,Middle English
collyrium,Middle English
colonelcy,alteration of
colonnaded,French
colophon,Latin
coloratura,obsolete Italian
colugo,perhaps from a language of the Philippines
comandancia,Spanish
comandante,Spanish
comestibles,Medieval Latin
comity,Latin
commensurate,Late Latin
commination,Middle English
comminution,Latin
commiserative,Latin
commissar,Russian
commixture,Latin
commorient,Latin
commorients,Latin
communique,French
compas,Haitian Creole
compelled,Middle English
compendium,Medieval Latin
complacency,(see
complanate,Latin
complement,Middle English
complementary,(see
compliment,Middle French
comprimario,Italian
compromise,Middle English
compulsion,Middle English
compunction,Middle English
compunctious,Middle English
comradeliness,Middle French
concatenate,Middle English
concento,Italian
concession,Middle English
conch,Middle English
conchitic,Greek
conchyliated,New Latin
conchylium,New Latin
concierge,French
conciliate,Latin
concinnate,Latin
concinnity,Latin
concise,Latin
concitato,Italian
concrescence,Latin
concussion,Middle English
condign,Middle English
condiment,Middle English
condone,Latin
condottiere,Italian
conduit,Middle English
confiserie,French
confrere,Middle English
congelifract,(from Latin
congener,Latin
congeniality,+
conglomerate,Latin
conglutinant,Latin
coniferous,ultimately from Latin
conjunto,AmerSp. literally
conjure,Middle English
conniption,origin unknown
connoisseur,obsolete French (now
connotations,(see
connubial,Latin
conqueror,Middle English
conquian,Mexican Spanish
conquistador,Spanish
consanguineous,Latin
consenescence,Latin
consensus,Latin
constellation,Middle English
consternation,French or Latin; French
constituent,French
constraint,Middle English
consuetude,Middle English
consuetudinal,Latin
contagion,Middle English
contemn,Middle English
contentious,(see
conteur,French
conticent,Latin
contingencies,(see
contradicted,Latin
contrariant,Middle English
contrariety,Middle English
contravene,Middle French or Late Latin; Middle French
contretemps,French
contumacy,Middle English
contumely,Middle English
contusion,Middle English
conundrums,origin unknown
conurbation,+ Latin
convalesce,Latin
convalescent,Latin
convection,Late Latin
convivial,Late Latin
convivially,Late Latin
Copernican,Nicolaus
copious,Middle English
coquillage,French
coracle,Welsh
coralline,French
cordate,New Latin
cordillera,Spanish
cordonnet,French
corduroys,origin unknown
coreopsis,New Latin
corgi,Welsh
coriaceous,Late Latin
coriander,Middle English
corinne,origin unknown
cormorant,Middle English
cornice,Middle French
cornichon,French
corollary,Middle English
coronach,Scottish Gaelic
coronet,Middle French
corporeal,Middle English
corposant,Portuguese
corpsbruder,German
corpulent,Middle English
corpuscle,Latin
correlation,Medieval Latin
corrigenda,Latin
corrigendum,Latin
corruptible,Middle English
corsair,Middle French & Old Italian; Middle French
cortege,French
corticoline,from
cortile,Italian
cortisone,alteration of
coruscated,Latin
corydora,back-formation from
